currency_daily_BTC_CNY (1)
timestamp,open (CNY),high (CNY),low (CNY),close (CNY),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD)
2021-04-20,353965.85325000,363147.57700000,339311.87050000,359004.06250000,55633.14000000,57076.24000000,53329.96000000,56425.00000000,72744.48215100,72744.48215100
2021-04-19,357254.43862500,366014.32862500,344984.80275000,353965.85325000,56150.01000000,57526.81000000,54221.58000000,55633.14000000,78229.04226700,78229.04226700
2021-04-18,381792.43787500,384924.88750000,324050.39625000,357254.43862500,60006.67000000,60499.00000000,50931.30000000,56150.01000000,124882.13182400,124882.13182400
2021-04-17,390242.72862500,397694.74312500,379083.53987500,381792.37425000,61334.81000000,62506.05000000,59580.91000000,60006.66000000,58912.25612800,58912.25612800
2021-04-16,401847.48325000,404149.88112500,381750.00000000,390242.66500000,63158.74000000,63520.61000000,60000.00000000,61334.80000000,91764.13988400,91764.13988400
2021-04-15,400580.00962500,405927.50000000,394602.25000000,401855.37275000,62959.53000000,63800.00000000,62020.00000000,63159.98000000,51649.70034000,51649.70034000
2021-04-14,404496.00112500,412633.57500000,390027.61250000,400580.00962500,63575.01000000,64854.00000000,61301.00000000,62959.53000000,82616.34399300,82616.34399300
2021-04-13,380859.31362500,405786.06162500,380510.26687500,404495.93750000,59860.01000000,63777.77000000,59805.15000000,63575.00000000,82848.68874600,82848.68874600
2021-04-12,381742.36500000,390021.25000000,377618.12887500,380859.25000000,59998.80000000,61300.00000000,59350.59000000,59860.00000000,56375.03711700,56375.03711700
2021-04-11,380281.08962500,386197.38750000,376866.90850000,381765.46087500,59769.13000000,60699.00000000,59232.52000000,60002.43000000,41156.71539100,41156.71539100
2021-04-10,369931.97437500,391293.75000000,368388.81362500,380281.08962500,58142.55000000,61500.00000000,57900.01000000,59769.13000000,69906.42411700,69906.42411700
2021-04-09,369518.22100000,374718.80125000,366823.57500000,369931.91075000,58077.52000000,58894.90000000,57654.00000000,58142.54000000,40831.88491100,40831.88491100
2021-04-08,356003.76200000,370000.43487500,354391.25000000,369518.22100000,55953.44000000,58153.31000000,55700.00000000,58077.52000000,44283.14701900,44283.14701900
2021-04-07,368961.56587500,373192.43750000,352946.96250000,356003.82562500,57990.03000000,58655.00000000,55473.00000000,55953.45000000,71228.40565900,71228.40565900
2021-04-06,376214.56137500,378538.46450000,365290.33975000,368968.69187500,59129.99000000,59495.24000000,57413.02000000,57991.15000000,54201.00072700,54201.00072700
2021-04-05,370310.28862500,377118.10000000,361248.56162500,376214.56137500,58202.01000000,59272.00000000,56777.77000000,59129.99000000,54258.01579000,54258.01579000
2021-04-04,362993.03187500,372160.75812500,358768.65000000,370310.28862500,57051.95000000,58492.85000000,56388.00000000,58202.01000000,41314.08197300,41314.08197300
2021-04-03,375069.43862500,380424.81850000,361899.00000000,362992.96825000,58950.01000000,59791.72000000,56880.00000000,57051.94000000,47409.85211300,47409.85211300
2021-04-02,373608.86312500,383022.50000000,371751.77662500,375069.43862500,58720.45000000,60200.00000000,58428.57000000,58950.01000000,47382.41878100,47382.41878100
2021-04-01,373729.81425000,378505.12500000,368614.30062500,373608.79950000,58739.46000000,59490.00000000,57935.45000000,58720.44000000,47415.61722000,47415.61722000
2021-03-31,373775.05162500,380477.50000000,361192.76250000,373736.74937500,58746.57000000,59800.00000000,56769.00000000,58740.55000000,60975.54266600,60975.54266600
2021-03-30,366705.61425000,377728.90000000,363116.46437500,373775.05162500,57635.46000000,59368.00000000,57071.35000000,58746.57000000,55122.44312200,55122.44312200
2021-03-29,354885.29812500,371607.02975000,348665.06362500,366705.67787500,55777.65000000,58405.82000000,54800.01000000,57635.47000000,67857.93739800,67857.93739800
2021-03-28,355136.55325000,359861.40937500,347976.83200000,354885.17087500,55817.14000000,56559.75000000,54691.84000000,55777.63000000,39050.38751100,39050.38751100
2021-03-27,350100.31637500,360756.04050000,343256.87500000,355136.55325000,55025.59000000,56700.36000000,53950.00000000,55817.14000000,50105.47505500,50105.47505500
2021-03-26,326356.67525000,350404.88925000,325852.89250000,350100.31637500,51293.78000000,55073.46000000,51214.60000000,55025.59000000,63813.77469200,63813.77469200
2021-03-25,332782.03675000,339038.53750000,320845.35050000,326356.67525000,52303.66000000,53287.00000000,50427.56000000,51293.78000000,87400.53453800,87400.53453800
2021-03-24,345756.06500000,363935.00000000,328941.25000000,332781.97312500,54342.80000000,57200.00000000,51700.00000000,52303.65000000,83537.46502100,83537.46502100
2021-03-23,344104.67812500,355224.10125000,337212.50000000,345743.91262500,54083.25000000,55830.90000000,53000.00000000,54340.89000000,59789.36542700,59789.36542700
2021-03-22,364899.30050000,371765.51962500,341348.12500000,344104.67812500,57351.56000000,58430.73000000,53650.00000000,54083.25000000,62581.62616900,62581.62616900
2021-03-21,369661.37725000,372773.14875000,352801.32487500,364899.30050000,58100.02000000,58589.10000000,55450.11000000,57351.56000000,48564.47027400,48564.47027400
2021-03-20,369215.93862500,380986.50000000,367880.83162500,369675.75650000,58030.01000000,59880.00000000,57820.17000000,58102.28000000,44476.94177600,44476.94177600
2021-03-19,366740.86250000,378365.15000000,358022.58325000,369215.93862500,57641.00000000,59468.00000000,56270.74000000,58030.01000000,52392.65296100,52392.65296100
2021-03-18,374833.77162500,382576.93412500,362808.83750000,366786.41800000,58912.97000000,60129.97000000,57023.00000000,57648.16000000,66580.40667500,66580.40667500
2021-03-17,362030.95825000,375226.71962500,344361.97762500,374833.77162500,56900.74000000,58974.73000000,54123.69000000,58912.97000000,70421.62084100,70421.62084100
2021-03-16,353788.08500000,362269.87012500,338938.90075000,362031.02187500,55605.20000000,56938.29000000,53271.34000000,56900.75000000,77986.69435500,77986.69435500
2021-03-15,375235.30900000,385780.19837500,347392.50000000,353788.08500000,58976.08000000,60633.43000000,54600.00000000,55605.20000000,102771.42729800,102771.42729800
2021-03-14,389311.06775000,392723.97637500,375176.13775000,375185.87237500,61188.38000000,61724.79000000,58966.78000000,58968.31000000,52601.05275000,52601.05275000
2021-03-13,364073.19350000,393482.45000000,356797.73837500,389311.13137500,57221.72000000,61844.00000000,56078.23000000,61188.39000000,83245.09134600,83245.09134600
2021-03-12,367581.66687500,369543.60737500,349701.06950000,364073.19350000,57773.15000000,58081.51000000,54962.84000000,57221.72000000,73405.40604700,73405.40604700
2021-03-11,355355.74137500,369979.37500000,345310.81725000,367581.73050000,55851.59000000,58150.00000000,54272.82000000,57773.16000000,81914.81285900,81914.81285900
2021-03-10,349140.08787500,365129.17762500,337244.31250000,355355.74137500,54874.67000000,57387.69000000,53005.00000000,55851.59000000,84749.23894300,84749.23894300
2021-03-09,333237.08275000,349269.43750000,329510.12112500,349202.63125000,52375.18000000,54895.00000000,51789.41000000,54884.50000000,71656.73707600,71656.73707600
2021-03-08,324227.33737500,333412.68775000,313510.08787500,333237.01912500,50959.11000000,52402.78000000,49274.67000000,52375.17000000,66987.35966400,66987.35966400
2021-03-07,311012.99750000,327350.81587500,311012.99750000,324307.75937500,48882.20000000,51450.03000000,48882.20000000,50971.75000000,55235.02803200,55235.02803200
2021-03-06,310151.57862500,313035.00000000,299482.87500000,311012.99750000,48746.81000000,49200.00000000,47070.00000000,48882.20000000,44399.23424200,44399.23424200
2021-03-05,307780.14762500,314618.81712500,294583.75000000,310182.75487500,48374.09000000,49448.93000000,46300.00000000,48751.71000000,78192.49637200,78192.49637200
2021-03-04,320347.86662500,329411.31150000,302218.75000000,307780.14762500,50349.37000000,51773.88000000,47500.00000000,48374.09000000,82649.71682900,82649.71682900
2021-03-03,308177.93112500,334922.00000000,306040.76737500,320347.86662500,48436.61000000,52640.00000000,48100.71000000,50349.37000000,81035.91370500,81035.91370500
2021-03-02,315553.02300000,319397.50000000,299340.35500000,308203.63562500,49595.76000000,50200.00000000,47047.60000000,48440.65000000,64221.06214000,64221.06214000
2021-03-01,287165.77487500,316788.87500000,285997.74712500,315497.47837500,45134.11000000,49790.00000000,44950.53000000,49587.03000000,85086.11164800,85086.11164800
2021-02-28,293334.60037500,296737.20175000,273587.50000000,287175.63675000,46103.67000000,46638.46000000,43000.00000000,45135.66000000,83055.36904200,83055.36904200
2021-02-27,294436.64900000,307906.82500000,286312.50000000,293352.16087500,46276.88000000,48394.00000000,45000.00000000,46106.43000000,66060.83429200,66060.83429200
2021-02-26,299506.60712500,308098.39987500,280629.38775000,294436.58537500,47073.73000000,48424.11000000,44106.78000000,46276.87000000,109423.20066300,109423.20066300
2021-02-25,316064.88612500,331115.50712500,296965.48825000,299506.60712500,49676.21000000,52041.73000000,46674.34000000,47073.73000000,83310.67312100,83310.67312100
2021-02-24,311068.98750000,326873.37387500,298965.54012500,316064.82250000,48891.00000000,51374.99000000,46988.69000000,49676.20000000,91881.20925200,91881.20925200
2021-02-23,344132.80037500,344743.09137500,285628.91300000,311068.98750000,54087.67000000,54183.59000000,44892.56000000,48891.00000000,169375.02505100,169375.02505100
2021-02-22,365286.07687500,365897.64037500,302994.97500000,344132.80037500,57412.35000000,57508.47000000,47622.00000000,54087.67000000,134019.43494400,134019.43494400
2021-02-21,355289.57137500,371269.69000000,352976.16637500,365262.02662500,55841.19000000,58352.80000000,55477.59000000,57408.57000000,58166.70851100,58166.70851100
2021-02-20,355701.92500000,367119.17675000,342709.25462500,355289.57137500,55906.00000000,57700.46000000,53863.93000000,55841.19000000,80948.20531400,80948.20531400
2021-02-19,328003.48112500,358641.40000000,322643.64750000,355701.92500000,51552.61000000,56368.00000000,50710.20000000,55906.00000000,79659.77802000,79659.77802000
2021-02-18,331598.67537500,334222.12500000,323863.33875000,328003.41750000,52117.67000000,52530.00000000,50901.90000000,51552.60000000,60758.04695400,60758.04695400
2021-02-17,312611.57562500,334786.73325000,311425.28750000,331611.65487500,49133.45000000,52618.74000000,48947.00000000,52119.71000000,85743.63781800,85743.63781800
2021-02-16,304834.37375000,322509.90775000,299060.53225000,312611.57562500,47911.10000000,50689.18000000,47003.62000000,49133.45000000,88813.26629800,88813.26629800
2021-02-15,309093.24037500,311831.97850000,289944.15137500,304834.37375000,48580.47000000,49010.92000000,45570.79000000,47911.10000000,79398.15678400,79398.15678400
2021-02-14,300035.01275000,316263.52337500,299127.65662500,309076.18887500,47156.78000000,49707.43000000,47014.17000000,48577.79000000,73735.47553300,73735.47553300
2021-02-13,300934.47937500,306354.37500000,293963.59712500,300015.35262500,47298.15000000,48150.00000000,46202.53000000,47153.69000000,63768.09739900,63768.09739900
2021-02-12,305200.59925000,311672.15250000,293470.31250000,300867.35500000,47968.66000000,48985.80000000,46125.00000000,47287.60000000,85870.03569700,85870.03569700
2021-02-11,285088.22775000,309719.50125000,279911.95225000,305206.00737500,44807.58000000,48678.90000000,43994.02000000,47969.51000000,89561.08145400,89561.08145400
2021-02-10,295349.92225000,301009.87500000,278213.03750000,285088.22775000,46420.42000000,47310.00000000,43727.00000000,44807.58000000,97154.18220000,97154.18220000
2021-02-09,295060.04675000,306304.68387500,286064.93512500,295349.92225000,46374.86000000,48142.19000000,44961.09000000,46420.42000000,115499.86171200,115499.86171200
2021-02-08,246837.57762500,297729.68812500,241704.31262500,295060.11037500,38795.69000000,46794.45000000,37988.89000000,46374.87000000,138597.53691400,138597.53691400
2021-02-07,249289.17612500,252591.25000000,237645.73750000,246837.57762500,39181.01000000,39700.00000000,37351.00000000,38795.69000000,84363.67976300,84363.67976300
2021-02-06,243615.79850000,260579.43237500,243148.91825000,249326.90575000,38289.32000000,40955.51000000,38215.94000000,39186.94000000,98757.31118300,98757.31118300
2021-02-05,235009.43562500,243748.13850000,232676.62500000,243621.65200000,36936.65000000,38310.12000000,36570.00000000,38290.24000000,66681.33427500,66681.33427500
2021-02-04,239358.90425000,246281.36787500,230080.40687500,235009.49925000,37620.26000000,38708.27000000,36161.95000000,36936.66000000,92080.73589800,92080.73589800
2021-02-03,225695.11737500,239628.48337500,224993.14275000,239350.06037500,35472.71000000,37662.63000000,35362.38000000,37618.87000000,80784.33366300,80784.33366300
2021-02-02,213252.48512500,228950.29962500,212622.02500000,225653.95200000,33517.09000000,35984.33000000,33418.00000000,35466.24000000,78056.65988000,78056.65988000
2021-02-01,210554.02162500,220888.63037500,205484.31800000,213311.52912500,33092.97000000,34717.27000000,32296.16000000,33526.37000000,82718.27688200,82718.27688200
2021-01-31,217997.63762500,218505.36512500,204692.25037500,210554.08525000,34262.89000000,34342.69000000,32171.67000000,33092.98000000,68742.28038400,68742.28038400
2021-01-30,217891.95650000,222261.21250000,208849.06250000,217997.57400000,34246.28000000,34933.00000000,32825.00000000,34262.88000000,84889.68134000,84889.68134000
2021-01-29,212305.04525000,245159.21375000,203061.73250000,217929.62250000,33368.18000000,38531.90000000,31915.40000000,34252.20000000,231827.00562600,231827.00562600
2021-01-28,193179.43387500,214950.57275000,189870.36125000,212283.92175000,30362.19000000,33783.98000000,29842.10000000,33364.86000000,92621.14561700,92621.14561700
2021-01-27,206552.26362500,207145.75762500,186050.44350000,193204.62937500,32464.01000000,32557.29000000,29241.72000000,30366.15000000,95911.96171100,95911.96171100
2021-01-26,205217.28387500,209465.46150000,196202.76662500,206576.18662500,32254.19000000,32921.88000000,30837.37000000,32467.77000000,84972.20691000,84972.20691000
2021-01-25,205250.75062500,221892.18750000,203027.37500000,205217.34750000,32259.45000000,34875.00000000,31910.00000000,32254.20000000,88499.22692100,88499.22692100
2021-01-24,204096.27500000,210414.23750000,196601.25000000,205253.61375000,32078.00000000,33071.00000000,30900.00000000,32259.90000000,57978.03796600,57978.03796600
2021-01-23,209644.37500000,212863.80000000,199719.89300000,204096.27500000,32950.00000000,33456.00000000,31390.16000000,32078.00000000,64595.28767500,64595.28767500
2021-01-22,196295.78637500,215221.29712500,183558.12500000,209613.64412500,30851.99000000,33826.53000000,28850.00000000,32945.17000000,142971.68404900,142971.68404900
2021-01-21,225666.61337500,226505.00000000,191326.73750000,196283.95212500,35468.23000000,35600.00000000,30071.00000000,30850.13000000,131803.18292600,131803.18292600
2021-01-20,228426.09325000,231692.40987500,212507.50000000,225666.61337500,35901.94000000,36415.31000000,33400.00000000,35468.23000000,89368.42291800,89368.42291800
2021-01-19,233010.40175000,240820.62500000,228057.83175000,228359.60512500,36622.46000000,37850.00000000,35844.06000000,35891.49000000,79611.30776900,79611.30776900
2021-01-18,227936.49887500,238401.79337500,221415.00000000,233066.45537500,35824.99000000,37469.83000000,34800.00000000,36631.27000000,70698.11875000,70698.11875000
2021-01-17,229018.06025000,234474.03125000,215370.62500000,227959.53112500,35994.98000000,36852.50000000,33850.00000000,35828.61000000,80157.72738400,80157.72738400
2021-01-16,233741.89837500,241456.87500000,224964.00250000,229018.06025000,36737.43000000,37950.00000000,35357.80000000,35994.98000000,86348.43150800,86348.43150800
2021-01-15,249061.39862500,252895.12300000,218920.90000000,233772.37475000,39145.21000000,39747.76000000,34408.00000000,36742.22000000,118300.92091600,118300.92091600
2021-01-14,237775.40525000,255136.25000000,233511.57587500,249056.88125000,37371.38000000,40100.00000000,36701.23000000,39144.50000000,102950.38942100,102950.38942100
2021-01-13,216637.71687500,240820.62500000,206017.75000000,237775.40525000,34049.15000000,37850.00000000,32380.00000000,37371.38000000,124477.91493800,124477.91493800
2021-01-12,225298.47912500,233045.65000000,206978.48750000,216651.01450000,35410.37000000,36628.00000000,32531.00000000,34051.24000000,133948.15199600,133948.15199600
2021-01-11,242729.50225000,243459.40825000,193547.25000000,225260.94037500,38150.02000000,38264.74000000,30420.00000000,35404.47000000,249131.53994300,249131.53994300
2021-01-10,255061.29975000,263089.37500000,223394.43737500,242729.50225000,40088.22000000,41350.00000000,35111.11000000,38150.02000000,118209.54450300,118209.54450300
2021-01-09,258234.53300000,263280.25000000,246356.00000000,255061.29975000,40586.96000000,41380.00000000,38720.00000000,40088.22000000,75785.97967500,75785.97967500
2021-01-08,250889.15400000,266906.87500000,232231.25000000,258208.12862500,39432.48000000,41950.00000000,36500.00000000,40582.81000000,139789.95749900,139789.95749900
2021-01-07,233945.05300000,256822.31250000,230958.75000000,250887.88150000,36769.36000000,40365.00000000,36300.00000000,39432.28000000,132825.70043700,132825.70043700
2021-01-06,216003.88462500,235025.72362500,211794.90000000,233945.05300000,33949.53000000,36939.21000000,33288.00000000,36769.36000000,127139.20131000,127139.20131000
2021-01-05,203534.78437500,218615.50000000,190238.75000000,216003.88462500,31989.75000000,34360.00000000,29900.00000000,33949.53000000,116049.99703800,116049.99703800
2021-01-04,209962.81812500,213780.00000000,178977.12500000,203528.16737500,33000.05000000,33600.00000000,28130.00000000,31988.71000000,140899.88569000,140899.88569000
2021-01-03,204722.66312500,221275.72487500,203364.52387500,209962.81812500,32176.45000000,34778.11000000,31962.99000000,33000.05000000,120957.56675000,120957.56675000
2021-01-02,186622.94125000,211871.25000000,184172.29712500,204734.62462500,29331.70000000,33300.00000000,28946.53000000,32178.33000000,129993.87336200,129993.87336200
2021-01-01,184026.59587500,188330.00000000,182123.82662500,186622.87762500,28923.63000000,29600.00000000,28624.57000000,29331.69000000,54182.92501100,54182.92501100
2020-12-31,183720.68687500,186421.25000000,177195.62500000,184026.59587500,28875.55000000,29300.00000000,27850.00000000,28923.63000000,75508.50515200,75508.50515200
2020-12-30,174237.06250000,184487.05000000,173823.50000000,183720.62325000,27385.00000000,28996.00000000,27320.00000000,28875.54000000,95356.05782600,95356.05782600
2020-12-29,172292.80975000,174396.12500000,164661.50000000,174237.06250000,27079.42000000,27410.00000000,25880.00000000,27385.00000000,69411.59260600,69411.59260600
2020-12-28,167216.29825000,174968.75000000,166067.61250000,172292.74612500,26281.54000000,27500.00000000,26101.00000000,27079.41000000,79721.74249600,79721.74249600
2020-12-27,168564.25750000,180834.97500000,163516.25000000,167217.06175000,26493.40000000,28422.00000000,25700.00000000,26281.66000000,148455.58621400,148455.58621400
2020-12-26,157233.09037500,170941.47837500,155881.25000000,168564.19387500,24712.47000000,26867.03000000,24500.00000000,26493.39000000,97806.51338600,97806.51338600
2020-12-25,150975.69887500,157725.48425000,149096.28000000,157233.09037500,23728.99000000,24789.86000000,23433.60000000,24712.47000000,79519.94356900,79519.94356900
2020-12-24,147816.08137500,151392.06087500,144450.50975000,150977.03500000,23232.39000000,23794.43000000,22703.42000000,23729.20000000,69013.83425200,69013.83425200
2020-12-23,151496.15137500,153336.25000000,143792.50000000,147818.43550000,23810.79000000,24100.00000000,22600.00000000,23232.76000000,119047.25973300,119047.25973300
2020-12-22,144555.23650000,151663.54875000,142223.50750000,151496.15137500,22719.88000000,23837.10000000,22353.40000000,23810.79000000,87033.12616000,87033.12616000
2020-12-21,149235.87325000,153353.87412500,138797.93750000,144554.15487500,23455.54000000,24102.77000000,21815.00000000,22719.71000000,88030.29724300,88030.29724300
2020-12-20,151564.93000000,154576.93750000,146719.25000000,149235.74600000,23821.60000000,24295.00000000,23060.00000000,23455.52000000,76690.14568500,76690.14568500
2020-12-19,147020.76887500,153790.97787500,144746.87500000,151564.99362500,23107.39000000,24171.47000000,22750.00000000,23821.61000000,86045.06467700,86045.06467700
2020-12-18,145046.86687500,148151.95775000,142201.87500000,147020.76887500,22797.15000000,23285.18000000,22350.00000000,23107.39000000,79646.13431500,79646.13431500
2020-12-17,135747.24600000,151427.50000000,135075.87500000,145046.93050000,21335.52000000,23800.00000000,21230.00000000,22797.16000000,184882.47674800,184882.47674800
2020-12-16,123600.66087500,137175.50000000,122660.09250000,135747.24600000,19426.43000000,21560.00000000,19278.60000000,21335.52000000,114306.33557000,114306.33557000
2020-12-15,122628.85262500,124514.12500000,121205.62500000,123600.66087500,19273.69000000,19570.00000000,19050.00000000,19426.43000000,61834.36601100,61834.36601100
2020-12-14,122000.87387500,123108.01250000,120887.50000000,122625.35325000,19174.99000000,19349.00000000,19000.00000000,19273.14000000,47257.20129400,47257.20129400
2020-12-13,119670.29012500,123502.48750000,119049.50100000,122000.87387500,18808.69000000,19411.00000000,18711.12000000,19174.99000000,56560.82174400,56560.82174400
2020-12-12,114757.42212500,120560.84925000,114656.70375000,119670.29012500,18036.53000000,18948.66000000,18020.70000000,18808.69000000,49519.97843200,49519.97843200
2020-12-11,116146.22862500,116387.49462500,111803.94962500,114757.42212500,18254.81000000,18292.73000000,17572.33000000,18036.53000000,72610.72425900,72610.72425900
2020-12-10,117968.95762500,118070.94850000,113959.50100000,116145.08337500,18541.29000000,18557.32000000,17911.12000000,18254.63000000,52890.67509400,52890.67509400
2020-12-09,116587.14987500,118594.26412500,112298.12500000,117968.89400000,18324.11000000,18639.57000000,17650.00000000,18541.28000000,79585.55380100,79585.55380100
2020-12-08,121949.40125000,122763.41950000,115797.50000000,116587.14987500,19166.90000000,19294.84000000,18200.00000000,18324.11000000,61626.94761400,61626.94761400
2020-12-07,123169.53787500,123565.53987500,120269.57400000,121949.40125000,19358.67000000,19420.91000000,18902.88000000,19166.90000000,41372.29629300,41372.29629300
2020-12-06,121826.98675000,123559.75000000,119977.66250000,123174.18250000,19147.66000000,19420.00000000,18857.00000000,19359.40000000,37043.09186100,37043.09186100
2020-12-05,118663.86987500,122013.66250000,117706.25000000,121826.98675000,18650.51000000,19177.00000000,18500.00000000,19147.66000000,42922.74857300,42922.74857300
2020-12-04,123574.63825000,124240.53750000,118121.78487500,118663.93350000,19422.34000000,19527.00000000,18565.31000000,18650.52000000,71283.66820000,71283.66820000
2020-12-03,122185.95900000,124692.27500000,120042.56000000,123571.83875000,19204.08000000,19598.00000000,18867.20000000,19421.90000000,66689.39127900,66689.39127900
2020-12-02,119392.05800000,123063.47500000,116624.62500000,122186.02262500,18764.96000000,19342.00000000,18330.00000000,19204.09000000,75911.01347800,75911.01347800
2020-12-01,125314.97287500,126537.40000000,114532.12600000,119392.05800000,19695.87000000,19888.00000000,18001.12000000,18764.96000000,127698.76265200,127698.76265200
2020-11-30,115702.06250000,126379.35550000,115701.99887500,125314.97287500,18185.00000000,19863.16000000,18184.99000000,19695.87000000,115463.46688800,115463.46688800
2020-11-29,112742.48200000,116815.81812500,111451.91250000,115701.99887500,17719.84000000,18360.05000000,17517.00000000,18184.99000000,55329.01630300,55329.01630300
2020-11-28,109050.25962500,113764.61762500,107307.12550000,112742.54562500,17139.53000000,17880.49000000,16865.56000000,17719.85000000,64910.69997000,64910.69997000
2020-11-27,109113.50287500,111074.10725000,104587.28400000,109050.19600000,17149.47000000,17457.62000000,16438.08000000,17139.52000000,85297.02478700,85297.02478700
2020-11-26,119098.55587500,120346.87837500,102996.15000000,109113.50287500,18718.83000000,18915.03000000,16188.00000000,17149.47000000,181005.24669300,181005.24669300
2020-11-25,121905.50000000,123968.28612500,117707.96787500,119100.33737500,19160.00000000,19484.21000000,18500.27000000,18719.11000000,93266.57688700,93266.57688700
2020-11-24,116866.46362500,123553.19662500,114639.52500000,121905.56362500,18368.01000000,19418.97000000,18018.00000000,19160.01000000,113581.50924100,113581.50924100
2020-11-23,117158.31150000,119398.67500000,114525.00000000,116866.40000000,18413.88000000,18766.00000000,18000.00000000,18368.00000000,82961.50609300,82961.50609300
2020-11-22,119002.92750000,119296.87500000,112049.09675000,117161.81087500,18703.80000000,18750.00000000,17610.86000000,18414.43000000,81645.73777800,81645.73777800
2020-11-21,118696.63675000,120670.53875000,116488.34025000,119002.92750000,18655.66000000,18965.90000000,18308.58000000,18703.80000000,75577.45839400,75577.45839400
2020-11-20,113270.37862500,119711.83725000,112871.00450000,118696.70037500,17802.81000000,18815.22000000,17740.04000000,18655.67000000,88423.01848900,88423.01848900
2020-11-19,113110.93437500,115668.97750000,110298.07312500,113270.44225000,17777.75000000,18179.80000000,17335.65000000,17802.82000000,93009.56100800,93009.56100800
2020-11-18,112357.80525000,117559.46712500,109526.93812500,113100.56350000,17659.38000000,18476.93000000,17214.45000000,17776.12000000,149019.78813400,149019.78813400
2020-11-17,106336.97150000,113626.74225000,105223.02500000,112357.80525000,16713.08000000,17858.82000000,16538.00000000,17659.38000000,115221.40310200,115221.40310200
2020-11-16,101526.41250000,107399.00000000,100934.70000000,106340.08912500,15957.00000000,16880.00000000,15864.00000000,16713.57000000,81300.67592400,81300.67592400
2020-11-15,102242.57550000,102945.25000000,100366.65600000,101526.41250000,16069.56000000,16180.00000000,15774.72000000,15957.00000000,43596.84151300,43596.84151300
2020-11-14,103836.25450000,103880.47387500,99700.37500000,102248.23812500,16320.04000000,16326.99000000,15670.00000000,16070.45000000,59116.34717900,59116.34717900
2020-11-13,103656.89562500,104854.00000000,101496.82687500,103840.45375000,16291.85000000,16480.00000000,15952.35000000,16320.70000000,75691.88101400,75691.88101400
2020-11-12,99791.04062500,103967.70375000,98241.07200000,103656.95925000,15684.25000000,16340.70000000,15440.64000000,16291.86000000,102196.35659200,102196.35659200
2020-11-11,97328.49862500,101577.31250000,97172.42650000,99790.97700000,15297.21000000,15965.00000000,15272.68000000,15684.24000000,78469.74645800,78469.74645800
2020-11-10,97527.00862500,98364.25000000,95898.52675000,97328.49862500,15328.41000000,15460.00000000,15072.46000000,15297.21000000,61681.91960600,61681.91960600
2020-11-09,98460.32375000,100782.00000000,94200.24825000,97527.00862500,15475.10000000,15840.00000000,14805.54000000,15328.41000000,108976.33413400,108976.33413400
2020-11-08,94281.43375000,99573.12500000,93553.43650000,98460.32375000,14818.30000000,15650.00000000,14703.88000000,15475.10000000,65547.17857400,65547.17857400
2020-11-07,99127.30462500,100231.77100000,91265.09975000,94281.43375000,15579.93000000,15753.52000000,14344.22000000,14818.30000000,101431.20655300,101431.20655300
2020-11-06,99191.50225000,101545.50000000,96493.67500000,99127.24100000,15590.02000000,15960.00000000,15166.00000000,15579.92000000,122618.19769500,122618.19769500
2020-11-05,89991.26362500,100209.37500000,89670.27550000,99191.50225000,14144.01000000,15750.00000000,14093.56000000,15590.02000000,143741.52267300,143741.52267300
2020-11-04,89224.70962500,90722.88750000,86052.81250000,89991.26362500,14023.53000000,14259.00000000,13525.00000000,14144.01000000,93016.98826200,93016.98826200
2020-11-03,86209.52087500,89495.62487500,84525.74887500,89224.70962500,13549.63000000,14066.11000000,13284.99000000,14023.53000000,74115.63078700,74115.63078700
2020-11-02,87557.48012500,87993.37500000,83953.50562500,86207.86662500,13761.49000000,13830.00000000,13195.05000000,13549.37000000,64566.42190800,64566.42190800
2020-11-01,87745.23750000,88406.93750000,86549.08750000,87557.54375000,13791.00000000,13895.00000000,13603.00000000,13761.50000000,36285.64852600,36285.64852600
2020-10-31,86276.13625000,89711.25000000,85330.66875000,87745.23750000,13560.10000000,14100.00000000,13411.50000000,13791.00000000,67339.23851500,67339.23851500
2020-10-30,85611.82762500,86975.24775000,83444.18750000,86276.13625000,13455.69000000,13669.98000000,13115.00000000,13560.10000000,70657.77888100,70657.77888100
2020-10-29,84407.47000000,86803.01487500,82208.39912500,85611.89125000,13266.40000000,13642.91000000,12920.77000000,13455.70000000,74872.60213200,74872.60213200
2020-10-28,86760.06800000,88180.94150000,81999.90000000,84407.47000000,13636.16000000,13859.48000000,12888.00000000,13266.40000000,94440.56122600,94440.56122600
2020-10-27,83044.30437500,87734.35762500,82838.92287500,86760.13162500,13052.15000000,13789.29000000,13019.87000000,13636.17000000,80796.55399600,80796.55399600
2020-10-26,82901.08450000,84231.92862500,81217.31250000,83044.55887500,13029.64000000,13238.81000000,12765.00000000,13052.19000000,60951.67298600,60951.67298600
2020-10-25,83423.38212500,84939.37500000,81999.90000000,82895.93087500,13111.73000000,13350.00000000,12888.00000000,13028.83000000,38481.57950400,38481.57950400
2020-10-24,82222.96925000,83773.31962500,81885.37500000,83423.38212500,12923.06000000,13166.73000000,12870.00000000,13111.73000000,35952.20907000,35952.20907000
2020-10-23,82514.24450000,82888.67762500,80931.50900000,82223.03287500,12968.84000000,13027.69000000,12720.08000000,12923.07000000,50386.99984100,50386.99984100
