date,prices,market_caps,total_volumes
2021-10-04,"[1633305600000, 243.69322251769893]","[1633305600000, 179353387.2813503]","[1633305600000, 966833.3583341558]"
2021-10-05,"[1633392000000, 240.08431532866518]","[1633392000000, 177189052.11157528]","[1633392000000, 1394407.5512350088]"
2021-10-06,"[1633478400000, 255.9310563599977]","[1633478400000, 188157283.98326558]","[1633478400000, 2577801.7473848998]"
2021-10-07,"[1633564800000, 257.55320361934713]","[1633564800000, 190411799.4926634]","[1633564800000, 2920750.635251909]"
2021-10-08,"[1633651200000, 266.78525402609745]","[1633651200000, 199415381.8775371]","[1633651200000, 3785534.8540013535]"
2021-10-09,"[1633737600000, 262.9599025094231]","[1633737600000, 197391669.93697536]","[1633737600000, 2503801.9624564163]"
2021-10-10,"[1633824000000, 262.5196985936614]","[1633824000000, 197010330.3985563]","[1633824000000, 1870591.1905604778]"
2021-10-11,"[1633910400000, 251.44792783536573]","[1633910400000, 190457478.162873]","[1633910400000, 4358928.040723112]"
2021-10-12,"[1633996800000, 260.42826249990674]","[1633996800000, 195034445.47038192]","[1633996800000, 3122109.6028226637]"
2021-10-13,"[1634083200000, 350.40571963068453]","[1634083200000, 263877602.85737157]","[1634083200000, 24091427.57981201]"
2021-10-14,"[1634169600000, 410.7967290011438]","[1634169600000, 309677177.1178067]","[1634169600000, 19894114.87037963]"
2021-10-15,"[1634256000000, 396.63493234638844]","[1634256000000, 302828845.8503804]","[1634256000000, 35199503.60381522]"
2021-10-16,"[1634342400000, 397.08827734794886]","[1634342400000, 303119687.4519921]","[1634342400000, 21856897.042516854]"
2021-10-17,"[1634428800000, 375.6645233033144]","[1634428800000, 286680010.5452364]","[1634428800000, 10517615.731766626]"
2021-10-18,"[1634515200000, 366.63148389424555]","[1634515200000, 279061235.528384]","[1634515200000, 9554638.567264935]"
2021-10-19,"[1634601600000, 358.0500575398747]","[1634601600000, 272631379.7001138]","[1634601600000, 10702871.112592226]"
2021-10-20,"[1634688000000, 362.053193028341]","[1634688000000, 278005236.00076145]","[1634688000000, 7749444.108418244]"
