date,prices,market_caps,total_volumes
2021-12-15,"[1639526400000, 23.992318520486776]","[1639526400000, 172380425.75155526]","[1639526400000, 6097156.583376131]"
2021-12-16,"[1639612800000, 23.60960953180995]","[1639612800000, 169526503.9165456]","[1639612800000, 5752729.2583011985]"
2021-12-17,"[1639699200000, 24.961213960952417]","[1639699200000, 178280431.68331805]","[1639699200000, 20483187.57744248]"
2021-12-18,"[1639785600000, 24.333335095951497]","[1639785600000, 175050591.8887135]","[1639785600000, 5440376.169964325]"
2021-12-19,"[1639872000000, 25.32139480951354]","[1639872000000, 181866843.0952856]","[1639872000000, 3271065.609518825]"
2021-12-20,"[1639958400000, 24.77256954690671]","[1639958400000, 178065449.94359455]","[1639958400000, 2473698.8660789165]"
2021-12-21,"[1640044800000, 23.853034555369707]","[1640044800000, 171322071.9047449]","[1640044800000, 3266640.6750436146]"
2021-12-22,"[1640131200000, 25.001699113406506]","[1640131200000, 179449777.8960614]","[1640131200000, 4168322.1699513756]"
2021-12-23,"[1640217600000, 24.58595976720785]","[1640217600000, 177434909.04921198]","[1640217600000, 2895840.3115079184]"
2021-12-24,"[1640304000000, 25.621816185091006]","[1640304000000, 184145165.42104566]","[1640304000000, 3959669.179484337]"
2021-12-25,"[1640390400000, 25.457335282623266]","[1640390400000, 182865974.0671478]","[1640390400000, 2965447.450732037]"
2021-12-26,"[1640476800000, 25.702353116514203]","[1640476800000, 184625011.45289296]","[1640476800000, 3738845.380714479]"
2021-12-27,"[1640563200000, 25.772602808795497]","[1640563200000, 184295354.61889207]","[1640563200000, 4038274.812570081]"
2021-12-28,"[1640649600000, 26.706452451753556]","[1640649600000, 192148600.91332635]","[1640649600000, 5502155.390617146]"
2021-12-29,"[1640736000000, 25.440848424271316]","[1640736000000, 182797549.54915863]","[1640736000000, 13855101.76190233]"
2021-12-30,"[1640822400000, 23.940598763250406]","[1640822400000, 171949792.23178178]","[1640822400000, 3750955.4636124577]"
2021-12-31,"[1640908800000, 24.074345331173657]","[1640908800000, 173489129.78854662]","[1640908800000, 2566653.0148667535]"
2022-01-01,"[1640995200000, 24.276719422692683]","[1640995200000, 175496164.72413868]","[1640995200000, 9236262.626473637]"
2022-01-02,"[1641081600000, 24.498022086373883]","[1641081600000, 175922652.80862424]","[1641081600000, 3541820.933025023]"
2022-01-03,"[1641168000000, 24.439271216694017]","[1641168000000, 176492385.66088888]","[1641168000000, 3195029.107531732]"
2022-01-04,"[1641254400000, 24.694578164197754]","[1641254400000, 178330924.86331126]","[1641254400000, 6506774.723282326]"
2022-01-05,"[1641340800000, 24.092603892209034]","[1641340800000, 175092175.46340021]","[1641340800000, 3389083.103578093]"
2022-01-06,"[1641427200000, 22.8431166914458]","[1641427200000, 165306905.6772338]","[1641427200000, 4147365.0262271203]"
2022-01-07,"[1641513600000, 22.536138799659316]","[1641513600000, 162645724.32894835]","[1641513600000, 5517209.356578007]"
2022-01-08,"[1641600000000, 20.880121791326697]","[1641600000000, 150573327.05944118]","[1641600000000, 6120610.608018463]"
2022-01-09,"[1641686400000, 21.02330571782709]","[1641686400000, 151781985.95738608]","[1641686400000, 7004146.69574336]"
2022-01-10,"[1641772800000, 20.921987043345275]","[1641772800000, 150564465.7925131]","[1641772800000, 4828872.432685977]"
2022-01-11,"[1641859200000, 20.053896877104812]","[1641859200000, 144430374.79693866]","[1641859200000, 4533624.946447521]"
