date,prices,market_caps,total_volumes
2022-02-06,"[1644105600000, 3.026041741805826]","[1644105600000, 48400293.09024802]","[1644105600000, 1273499.9755482515]"
2022-02-07,"[1644192000000, 3.0788750038431782]","[1644192000000, 49420265.02044257]","[1644192000000, 917436.5134297296]"
2022-02-08,"[1644278400000, 3.0653836489571633]","[1644278400000, 49083030.685731836]","[1644278400000, 1074609.930773467]"
2022-02-09,"[1644364800000, 3.0321632159615413]","[1644364800000, 48674280.8173445]","[1644364800000, 1346175.440630985]"
2022-02-10,"[1644451200000, 2.9955860743168383]","[1644451200000, 48452843.56793865]","[1644451200000, 1785958.3058965853]"
2022-02-11,"[1644537600000, 2.827574506152037]","[1644537600000, 45641443.70070253]","[1644537600000, 2157663.54747389]"
2022-02-12,"[1644624000000, 2.6193648776491996]","[1644624000000, 42507619.79796345]","[1644624000000, 1629310.065552369]"
2022-02-13,"[1644710400000, 2.6398118335377854]","[1644710400000, 42873601.293301165]","[1644710400000, 881832.1703583545]"
2022-02-14,"[1644796800000, 2.7193216210957876]","[1644796800000, 44427447.437839486]","[1644796800000, 635131.9044600538]"
2022-02-15,"[1644883200000, 2.6039900154093014]","[1644883200000, 42479030.75309248]","[1644883200000, 1081200.1478570795]"
2022-02-16,"[1644969600000, 2.606979633993761]","[1644969600000, 42412968.96742748]","[1644969600000, 965212.4419095031]"
2022-02-17,"[1645056000000, 2.608581296747521]","[1645056000000, 42553143.70899334]","[1645056000000, 585775.184536216]"
2022-02-18,"[1645142400000, 2.334386365987377]","[1645142400000, 38204528.96088066]","[1645142400000, 620641.5172855429]"
2022-02-19,"[1645228800000, 2.2335161423441354]","[1645228800000, 37028608.84680974]","[1645228800000, 1373791.916693778]"
2022-02-20,"[1645315200000, 2.965914768369452]","[1645315200000, 50189008.71851063]","[1645315200000, 11881961.019962458]"
2022-02-21,"[1645401600000, 2.5880061766984213]","[1645401600000, 43118817.074289866]","[1645401600000, 7598837.211697399]"
2022-02-22,"[1645488000000, 2.2412521170716504]","[1645488000000, 37350331.50860209]","[1645488000000, 1684609.7184316723]"
2022-02-23,"[1645574400000, 2.1787298586935826]","[1645574400000, 36537273.533781156]","[1645574400000, 1437658.8476307741]"
2022-02-24,"[1645660800000, 2.187360396670426]","[1645660800000, 36049234.494933605]","[1645660800000, 1198409.3758932769]"
2022-02-25,"[1645747200000, 1.9902346534606534]","[1645747200000, 33243953.517376125]","[1645747200000, 1617434.849524078]"
2022-02-26,"[1645833600000, 2.3170924507824435]","[1645833600000, 38570232.254201666]","[1645833600000, 2274525.2970270133]"
2022-02-27,"[1645920000000, 2.3471603444058293]","[1645920000000, 39502698.1885554]","[1645920000000, 2632950.0975843137]"
2022-02-28,"[1646006400000, 2.2560699243420044]","[1646006400000, 37853428.91351076]","[1646006400000, 1143044.886655614]"
2022-03-01,"[1646092800000, 2.4213832683089715]","[1646092800000, 40758713.94446449]","[1646092800000, 678371.2083015675]"
2022-03-02,"[1646179200000, 2.34598632506066]","[1646179200000, 39342537.57563873]","[1646179200000, 799042.1739148124]"
2022-03-03,"[1646265600000, 3.2327144339885314]","[1646265600000, 55017138.17265353]","[1646265600000, 8374744.541638855]"
2022-03-04,"[1646352000000, 3.142060800844083]","[1646352000000, 53138154.28869683]","[1646352000000, 8663985.707753688]"
2022-03-05,"[1646438400000, 2.727697113763179]","[1646438400000, 45765994.176896475]","[1646438400000, 1697973.2683016998]"
2022-03-06,"[1646524800000, 2.9814994330109763]","[1646524800000, 50140257.90047481]","[1646524800000, 1470926.8466448383]"
2022-03-07,"[1646611200000, 2.78031011780954]","[1646611200000, 46953900.10824266]","[1646611200000, 1114101.434058503]"
2022-03-08,"[1646697600000, 2.567858966124945]","[1646697600000, 43338713.89547924]","[1646697600000, 925231.3583683888]"
2022-03-09,"[1646784000000, 2.8438760847044424]","[1646784000000, 48152782.77175602]","[1646784000000, 1309907.725371027]"
2022-03-10,"[1646870400000, 2.801844608244658]","[1646870400000, 47380565.14412391]","[1646870400000, 1651467.4961353287]"
2022-03-11,"[1646956800000, 2.645223775120352]","[1646956800000, 45004483.306483805]","[1646956800000, 752568.183274574]"
2022-03-12,"[1647043200000, 2.560460258634692]","[1647043200000, 43635703.07061515]","[1647043200000, 704948.7028718964]"
2022-03-13,"[1647129600000, 2.523491118875671]","[1647129600000, 43013320.123761795]","[1647129600000, 363237.71882453864]"
2022-03-14,"[1647216000000, 2.4351030131663056]","[1647216000000, 41461476.810002536]","[1647216000000, 351170.3230744359]"
2022-03-15,"[1647302400000, 2.530947687155475]","[1647302400000, 43145280.99440661]","[1647302400000, 909754.5213780266]"
2022-03-16,"[1647388800000, 2.540413154916442]","[1647388800000, 43259494.43755995]","[1647388800000, 557729.6315331974]"
2022-03-17,"[1647475200000, 2.5415615077493117]","[1647475200000, 43926985.56403075]","[1647475200000, 609893.0731025091]"
2022-03-18,"[1647561600000, 2.4703063829055063]","[1647561600000, 42634478.152039155]","[1647561600000, 512077.53728426475]"
2022-03-19,"[1647648000000, 2.4456495572299044]","[1647648000000, 42681320.61765642]","[1647648000000, 698092.3498914423]"
2022-03-20,"[1647734400000, 2.569326441811407]","[1647734400000, 45240211.41039161]","[1647734400000, 1033621.2761834239]"
2022-03-21,"[1647820800000, 2.6537258654489153]","[1647820800000, 46655382.57729893]","[1647820800000, 1065592.0892425806]"
2022-03-22,"[1647907200000, 2.575871458021637]","[1647907200000, 45482896.73522631]","[1647907200000, 1050480.5599333143]"
2022-03-23,"[1647993600000, 2.5697350671395665]","[1647993600000, 45374157.20057528]","[1647993600000, 871386.3997665689]"
2022-03-24,"[1648080000000, 2.590963271799839]","[1648080000000, 45733264.2752307]","[1648080000000, 830186.4841222471]"
