date,prices,market_caps,total_volumes
2021-10-09,"[1633737600000, 0.008900960143942406]","[1633737600000, 19860010.04781949]","[1633737600000, 1666907.5744783082]"
2021-10-10,"[1633824000000, 0.008914710613715581]","[1633824000000, 19841138.98707618]","[1633824000000, 124366.64040903773]"
2021-10-11,"[1633910400000, 0.008910829420505237]","[1633910400000, 19940114.667258475]","[1633910400000, 424258.6813276709]"
2021-10-12,"[1633996800000, 0.008874130849227582]","[1633996800000, 19823276.126191586]","[1633996800000, 630735.2065432925]"
2021-10-13,"[1634083200000, 0.008896853389814911]","[1634083200000, 19824685.74350559]","[1634083200000, 219564.90719464832]"
2021-10-14,"[1634169600000, 0.008828270689770056]","[1634169600000, 19697895.980909053]","[1634169600000, 997939.2726857328]"
2021-10-15,"[1634256000000, 0.008799429494628938]","[1634256000000, 19643552.072767556]","[1634256000000, 438065.8166377589]"
2021-10-16,"[1634342400000, 0.008858134841395145]","[1634342400000, 19721576.80778555]","[1634342400000, 2855599.596170178]"
2021-10-17,"[1634428800000, 0.008774760003029913]","[1634428800000, 19583905.4051203]","[1634428800000, 1217280.2208289448]"
2021-10-18,"[1634515200000, 0.008776967312438731]","[1634515200000, 19544135.701080386]","[1634515200000, 3452693.932948942]"
2021-10-19,"[1634601600000, 0.00878421987294986]","[1634601600000, 19589174.558288]","[1634601600000, 532155.2282516676]"
2021-10-20,"[1634688000000, 0.008786196483338886]","[1634688000000, 19569381.378439073]","[1634688000000, 2020272.4703395576]"
2021-10-21,"[1634774400000, 0.008777796024429506]","[1634774400000, 19596183.219855543]","[1634774400000, 1115285.982017328]"
2021-10-22,"[1634860800000, 0.008733200118684767]","[1634860800000, 19530075.725256685]","[1634860800000, 2144150.095617588]"
2021-10-23,"[1634947200000, 0.008875987645420334]","[1634947200000, 19788345.064586103]","[1634947200000, 707545.5169817928]"
2021-10-24,"[1635033600000, 0.008928514683918911]","[1635033600000, 19906589.773902696]","[1635033600000, 93854.8807804783]"
2021-10-25,"[1635120000000, 0.008749257487877528]","[1635120000000, 19521527.881288305]","[1635120000000, 34102.810168213204]"
2021-10-26,"[1635206400000, 0.008838926136303927]","[1635206400000, 19648946.342962757]","[1635206400000, 589282.5006837462]"
2021-10-27,"[1635292800000, 0.008799505683358575]","[1635292800000, 19632952.86145279]","[1635292800000, 512574.6701237302]"
2021-10-28,"[1635379200000, 0.008726388840681299]","[1635379200000, 19479798.618754026]","[1635379200000, 2453803.6091033802]"
2021-10-29,"[1635465600000, 0.008815540021831674]","[1635465600000, 19716835.942951668]","[1635465600000, 306130.77974453167]"
2021-10-30,"[1635552000000, 0.008740643117801263]","[1635552000000, 19567278.099712875]","[1635552000000, 227696.839107745]"
2021-10-31,"[1635638400000, 0.008848346090023303]","[1635638400000, 19775391.793234475]","[1635638400000, 60095.0553351043]"
2021-11-01,"[1635724800000, 0.008900945110800217]","[1635724800000, 19857291.633940786]","[1635724800000, 206353.85282478726]"
2021-11-02,"[1635811200000, 0.00880398083550734]","[1635811200000, 19722018.53633061]","[1635811200000, 263274.5396512491]"
2021-11-03,"[1635897600000, 0.008901524018630322]","[1635897600000, 19833764.08110903]","[1635897600000, 378418.29589904385]"
2021-11-04,"[1635984000000, 0.008739129252950742]","[1635984000000, 19497987.009995308]","[1635984000000, 470260.46777524997]"
2021-11-05,"[1636070400000, 0.008929781072035958]","[1636070400000, 19882999.79823138]","[1636070400000, 70952.4730190179]"
2021-11-06,"[1636156800000, 0.008830328375546705]","[1636156800000, 19702326.652843464]","[1636156800000, 29368.22808845034]"
2021-11-07,"[1636243200000, 0.008943478297251888]","[1636243200000, 19954788.013663597]","[1636243200000, 353929.12619944906]"
2021-11-08,"[1636329600000, 0.00881664075118912]","[1636329600000, 19673074.078811962]","[1636329600000, 184614.22031632336]"
2021-11-09,"[1636416000000, 0.008896793441515827]","[1636416000000, 19795957.525343347]","[1636416000000, 7495112.484419632]"
2021-11-10,"[1636502400000, 0.008844894603200336]","[1636502400000, 19709257.55354835]","[1636502400000, 843558.3467186007]"
2021-11-11,"[1636588800000, 0.008803827861536587]","[1636588800000, 19588631.960127104]","[1636588800000, 16045260.95358684]"
