date,prices,market_caps,total_volumes
2022-02-21,"[1645401600000, 1.7722261195802678]","[1645401600000, 0.0]","[1645401600000, 24723.091368863206]"
2022-02-22,"[1645488000000, 1.5406311915345496]","[1645488000000, 0.0]","[1645488000000, 13709.210945221854]"
2022-02-23,"[1645574400000, 1.2489376317463454]","[1645574400000, 0.0]","[1645574400000, 18028.97769188553]"
2022-02-24,"[1645660800000, 1.2624929424228137]","[1645660800000, 0.0]","[1645660800000, 6925.25849386268]"
2022-02-25,"[1645747200000, 1.1844086134585463]","[1645747200000, 0.0]","[1645747200000, 11856.934106504232]"
2022-02-26,"[1645833600000, 1.2628324648001679]","[1645833600000, 0.0]","[1645833600000, 9438.169382292703]"
2022-02-27,"[1645920000000, 1.260082792777889]","[1645920000000, 0.0]","[1645920000000, 5972.2957121429245]"
2022-02-28,"[1646006400000, 1.1682585939991403]","[1646006400000, 0.0]","[1646006400000, 2293.9609702563384]"
2022-03-01,"[1646092800000, 1.2375965832189693]","[1646092800000, 0.0]","[1646092800000, 19001.790108704492]"
2022-03-02,"[1646179200000, 1.312464046897829]","[1646179200000, 0.0]","[1646179200000, 13596.666810809367]"
2022-03-03,"[1646265600000, 1.2636127530777113]","[1646265600000, 0.0]","[1646265600000, 12705.517367396884]"
2022-03-04,"[1646352000000, 1.1900504689572442]","[1646352000000, 0.0]","[1646352000000, 1259.6311298745584]"
2022-03-05,"[1646438400000, 1.1343217944257935]","[1646438400000, 0.0]","[1646438400000, 3125.440230493396]"
2022-03-06,"[1646524800000, 1.1355289064149594]","[1646524800000, 0.0]","[1646524800000, 1562.413442018093]"
2022-03-07,"[1646611200000, 1.0843287339436718]","[1646611200000, 0.0]","[1646611200000, 6264.967602193224]"
2022-03-08,"[1646697600000, 1.0817493642495857]","[1646697600000, 0.0]","[1646697600000, 3088.8427614209672]"
2022-03-09,"[1646784000000, 1.1247142376306556]","[1646784000000, 0.0]","[1646784000000, 2340.091738590541]"
2022-03-10,"[1646870400000, 1.1775758004426602]","[1646870400000, 0.0]","[1646870400000, 2666.4187894359443]"
2022-03-11,"[1646956800000, 1.1296154940083463]","[1646956800000, 0.0]","[1646956800000, 2151.980832629789]"
2022-03-12,"[1647043200000, 1.0750889341996697]","[1647043200000, 0.0]","[1647043200000, 4971.338982786408]"
2022-03-13,"[1647129600000, 1.0784367888008053]","[1647129600000, 0.0]","[1647129600000, 1735.9369134077144]"
2022-03-14,"[1647216000000, 1.0511265580621456]","[1647216000000, 0.0]","[1647216000000, 1457.6445511072052]"
2022-03-15,"[1647302400000, 1.0790268702925008]","[1647302400000, 0.0]","[1647302400000, 1464.2291971444206]"
2022-03-16,"[1647388800000, 1.1006028882667056]","[1647388800000, 0.0]","[1647388800000, 1190.8225693842098]"
2022-03-17,"[1647475200000, 1.1383494923875417]","[1647475200000, 0.0]","[1647475200000, 2242.2675039528685]"
2022-03-18,"[1647561600000, 1.1323249126774568]","[1647561600000, 0.0]","[1647561600000, 1408.071439802303]"
2022-03-19,"[1647648000000, 1.2098166471003715]","[1647648000000, 0.0]","[1647648000000, 1809.5395665509598]"
2022-03-20,"[1647734400000, 1.2412511675834537]","[1647734400000, 0.0]","[1647734400000, 1093.412672516174]"
2022-03-21,"[1647820800000, 1.1482366793846555]","[1647820800000, 0.0]","[1647820800000, 2991.4735342214462]"
