date,prices,market_caps,total_volumes
2021-06-03,"[1622678400000, 21.939951513178325]","[1622678400000, 185930399.26255077]","[1622678400000, 9913951.487103458]"
2021-06-04,"[1622764800000, 22.301040372809958]","[1622764800000, 188952566.6300277]","[1622764800000, 11815362.401707401]"
2021-06-05,"[1622851200000, 20.57488709930176]","[1622851200000, 174519621.3032907]","[1622851200000, 11554614.686737936]"
2021-06-06,"[1622937600000, 19.954492434619564]","[1622937600000, 168582657.19845113]","[1622937600000, 10512938.397854405]"
2021-06-07,"[1623024000000, 19.961901082099217]","[1623024000000, 169604398.36957055]","[1623024000000, 6429479.916429461]"
2021-06-08,"[1623110400000, 17.518301601808272]","[1623110400000, 149731532.0021809]","[1623110400000, 7914950.195095315]"
2021-06-09,"[1623196800000, 17.820528567600267]","[1623196800000, 151038899.51506627]","[1623196800000, 13141735.261059597]"
2021-06-10,"[1623283200000, 17.731222809722425]","[1623283200000, 151014894.33388686]","[1623283200000, 10551121.739366313]"
2021-06-11,"[1623369600000, 16.537558141161853]","[1623369600000, 141059085.636013]","[1623369600000, 22513867.406219736]"
2021-06-12,"[1623456000000, 14.8981753848407]","[1623456000000, 128483076.67920807]","[1623456000000, 12203963.320380565]"
2021-06-13,"[1623542400000, 15.796718499522465]","[1623542400000, 135021436.9617661]","[1623542400000, 22251384.915442783]"
2021-06-14,"[1623628800000, 16.398836094308823]","[1623628800000, 138842482.0850643]","[1623628800000, 8388567.2378364]"
2021-06-15,"[1623715200000, 16.670997068541155]","[1623715200000, 141734457.67394128]","[1623715200000, 6703332.407909953]"
2021-06-16,"[1623801600000, 16.548196855052396]","[1623801600000, 140805230.24925983]","[1623801600000, 6916923.661910648]"
2021-06-17,"[1623888000000, 16.018783785227793]","[1623888000000, 136344718.29028234]","[1623888000000, 15602532.047890427]"
2021-06-18,"[1623974400000, 16.16619318965978]","[1623974400000, 137119780.24820927]","[1623974400000, 8675920.894726261]"
2021-06-19,"[1624060800000, 14.984556544073243]","[1624060800000, 127661529.39258523]","[1624060800000, 10152338.961944452]"
2021-06-20,"[1624147200000, 15.139462861657238]","[1624147200000, 128853924.997365]","[1624147200000, 16914809.203148674]"
2021-06-21,"[1624233600000, 14.973444646639175]","[1624233600000, 127510730.15831232]","[1624233600000, 11978468.80624454]"
2021-06-22,"[1624320000000, 11.505194601020039]","[1624320000000, 98613777.62833683]","[1624320000000, 11500396.094539365]"
2021-06-23,"[1624406400000, 10.681236815435387]","[1624406400000, 91014762.20568833]","[1624406400000, 13618359.094693704]"
2021-06-24,"[1624492800000, 11.547750434157853]","[1624492800000, 98049789.38834228]","[1624492800000, 11600032.683180448]"
2021-06-25,"[1624579200000, 11.67635708418515]","[1624579200000, 99601735.26758634]","[1624579200000, 10246029.63976564]"
2021-06-26,"[1624665600000, 10.4907897943659]","[1624665600000, 89117803.56626274]","[1624665600000, 7425179.548829118]"
2021-06-27,"[1624752000000, 13.317219210215615]","[1624752000000, 113585284.51148866]","[1624752000000, 75971146.427057]"
