date,prices,market_caps,total_volumes
2021-10-13,"[1634083200000, 0.10897282803901868]","[1634083200000, 0.0]","[1634083200000, 18870683.891808342]"
2021-10-14,"[1634169600000, 0.11586928617180291]","[1634169600000, 0.0]","[1634169600000, 17754595.831688732]"
2021-10-15,"[1634256000000, 0.11727883029866226]","[1634256000000, 0.0]","[1634256000000, 13402489.046261821]"
2021-10-16,"[1634342400000, 0.10839156904698087]","[1634342400000, 0.0]","[1634342400000, 19210521.72733846]"
2021-10-17,"[1634428800000, 0.11033488110063085]","[1634428800000, 0.0]","[1634428800000, 6026892.911582268]"
2021-10-18,"[1634515200000, 0.10742832512749764]","[1634515200000, 0.0]","[1634515200000, 5758693.750141649]"
2021-10-19,"[1634601600000, 0.10461024204577686]","[1634601600000, 0.0]","[1634601600000, 5099289.033957386]"
2021-10-20,"[1634688000000, 0.10706234430480625]","[1634688000000, 0.0]","[1634688000000, 6727565.381594656]"
2021-10-21,"[1634774400000, 0.108489650264991]","[1634774400000, 0.0]","[1634774400000, 7619283.881797886]"
2021-10-22,"[1634860800000, 0.10527017705017436]","[1634860800000, 0.0]","[1634860800000, 7365037.200271969]"
2021-10-23,"[1634947200000, 0.1097419811676861]","[1634947200000, 0.0]","[1634947200000, 8339589.887927615]"
2021-10-24,"[1635033600000, 0.11054712652610683]","[1635033600000, 0.0]","[1635033600000, 5306356.684285365]"
2021-10-25,"[1635120000000, 0.10799560728693174]","[1635120000000, 0.0]","[1635120000000, 4735051.695709485]"
2021-10-26,"[1635206400000, 0.11102259892862648]","[1635206400000, 0.0]","[1635206400000, 6672809.568182436]"
2021-10-27,"[1635292800000, 0.10774699587158788]","[1635292800000, 0.0]","[1635292800000, 4974091.121316939]"
2021-10-28,"[1635379200000, 0.09814907063915584]","[1635379200000, 0.0]","[1635379200000, 11598937.812423533]"
2021-10-29,"[1635465600000, 0.10345881032420734]","[1635465600000, 0.0]","[1635465600000, 5030375.670762731]"
2021-10-30,"[1635552000000, 0.10463793897603628]","[1635552000000, 0.0]","[1635552000000, 6180613.273041154]"
2021-10-31,"[1635638400000, 0.1079370822480084]","[1635638400000, 0.0]","[1635638400000, 9792685.976069888]"
2021-11-01,"[1635724800000, 0.11066720244031651]","[1635724800000, 0.0]","[1635724800000, 48055521.48236321]"
2021-11-02,"[1635811200000, 0.1085188130426502]","[1635811200000, 0.0]","[1635811200000, 12156867.256815517]"
2021-11-03,"[1635897600000, 0.10930995381130038]","[1635897600000, 0.0]","[1635897600000, 13764194.89173766]"
2021-11-04,"[1635984000000, 0.11712181188236241]","[1635984000000, 0.0]","[1635984000000, 31380528.81449368]"
2021-11-05,"[1636070400000, 0.11364620306478465]","[1636070400000, 0.0]","[1636070400000, 19565117.52925865]"
2021-11-06,"[1636156800000, 0.11145937357833569]","[1636156800000, 0.0]","[1636156800000, 14183426.84716083]"
2021-11-07,"[1636243200000, 0.11130644860276782]","[1636243200000, 0.0]","[1636243200000, 6717964.266146606]"
2021-11-08,"[1636329600000, 0.11117746650845974]","[1636329600000, 0.0]","[1636329600000, 4948064.502982136]"
2021-11-09,"[1636416000000, 0.10972146683385625]","[1636416000000, 0.0]","[1636416000000, 7314221.667251261]"
